"";"id";"texto_id";"estudante_id";"pergunta_id";"Pergunta";"Evidência";"Resposta";"Nível da rubrica";"predito"
"2612";"1470";1;70;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Arquivo pessoal do criador.";"2";"2"
"2613";"1491";1;71;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Porque ele tem um formato de gota.";"1";"1"
"2614";"1512";1;72;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"arquivo pessoal de Darlan Rosa.";"3";"3"
"2615";"1533";1;73;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Eles tiraram dos arquivos pessoais da Darlan Rosa.";"3";"3"
"2616";"1554";1;74;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Arquivo pessual Darlan Rosa.";"3";"3"
"2617";"1596";1;76;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"De um panfleto.";"1";"3"
"2618";"1617";1;77;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Desenho que Darlan Rosa fez.";"2";"3"
"2619";"1638";1;78;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Essa reportagem selecionou esse desenho por meio do arquivo pessoal do Darlan Rosa.";"3";"3"
"2620";"1659";1;79;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho do arquivo pessoal do Darlan Rosa.";"3";"3"
"2621";"1701";1;81;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho do Arquivo pessoal Darlan Rosa.
";"3";"3"
"2622";"1743";1;83;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"a reportagem selecionou da darlene";"1";"1"
"2623";"1764";1;84;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"a reportagem relacionou o zé gotinha com uma gota.";"1";"1"
"2624";"1785";1;85;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem relacionou o Zé Gotinha como uma gota.";"1";"1"
"2625";"1806";1;86;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"nao sei";"1";"1"
"2626";"1827";1;87;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"não sei";"1";"1"
"2627";"1848";1;88;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"não sei";"1";"1"
"2628";"1869";1;89;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Ela selecionou dos arquivos pessoais do Darlan  Rosa";"3";"3"
"2629";"1890";1;90;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Da campanha da televisão.";"1";"1"
"2630";"1911";1;91;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Da propaganda do Zé Gotinha.";"1";"1"
"2631";"1932";1;92;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho do arquivo pessoal de Darlan Rosa.";"3";"3"
"2632";"1953";1;93;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho do arquivo pessoal de Darlan Rosa.";"3";"3"
"2633";"1974";1;94;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"ela selecionou como duas gotas";"1";"1"
"2634";"1995";1;95;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Eles tiraram d arquivo pessoal de Darlan Rosa.";"3";"3"
"2635";"2016";1;96;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"dos arquivos pessoais de Darlan Rosa.";"3";"3"
"2636";"2037";1;97;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"do arquivo pessoal de darlan rosa";"3";"3"
"2637";"2058";1;98;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"do programa de desenho infantil";"1";"3"
"2638";"2079";1;99;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"do arquivo pessoal do darlan rosa";"3";"3"
"2639";"2100";1;100;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Do arquivo pessoal de Darnal Rosa";"3";"3"
"2640";"2121";1;101;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"do primeiro esboço dele";"1";"3"
"2641";"2142";1;102;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"arquivo pessoal Darlan Rosa";"3";"3"
"2642";"2163";1;103;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"de um arquivo pessoal de darlan
";"3";"3"
"2643";"2184";1;104;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Da sua imaginação";"1";"1"
"2644";"2205";1;105;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Foi de um arquivo pessoal de Darlan rosa.";"3";"3"
"2645";"2226";1;106;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"foi em um arquivo pessoal de Darlan Rosa";"3";"3"
"2646";"2247";1;107;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho de duas gotas de Pólio";"1";"1"
"2647";"2268";1;108;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Do arquivo pessoal do Darlan Rosa.";"3";"3"
"2648";"2310";1;110;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Selecionou do arquivo pessoal de Darlan Rosa.";"3";"3"
"2649";"2331";1;111;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem selecionou esse desenho dos arquivos pessoais de Darlan Rosa .";"3";"3"
"2650";"2352";1;112;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Da propaganda";"1";"1"
"2651";"2373";1;113;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Da propaganda";"1";"1"
"2652";"2394";1;114;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Ela selecionou do arquivo pessoal de Darlan Rosa.";"3";"3"
"2653";"2415";1;115;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"A reportagem teve como as inspiração a vacina contra a poliomielite.";"1";"1"
"2654";"2436";1;116;21;"A imagem mostra o primeiro esboço de Zé Gotinha, isto é, o desenho inicial do personagem, com seus traços gerais. De onde a reportagem selecionou esse desenho?";"Localizar elementos espaciais ou temporais em um texto";"Eles selecionaram essa imagem através da vacina em gotas da Pólio.";"1";"1"
